name,latitude,longitude,city,region,cuisine,price,url,rating
wing_lei,22.188028,113.54578,macau,macau,cantonese,2,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/wing-lei,1
king,22.190178,113.54028,macau,macau,cantonese,1,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/king380226,1
ying,22.161234,113.555405,macau,macau,cantonese,2,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/ying,1
shinji_by_kanesaka,22.149635,113.56397,macau,macau,sushi,4,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/shinji-by-kanesaka,1
the_golden_peacock,22.148178,113.56335,macau,macau,indian,1,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/the-golden-peacock,1
zi_yat_heen,22.145418,113.56152,macau,macau,cantonese,2,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/zi-yat-heen,1
otto_e_mezzo_bombana,22.14918,113.55393,macau,macau,italian,3,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/8-1-2-otto-e-mezzo-bombana,1
pearl_dragon,22.140524,113.56256,macau,macau,cantonese,3,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/pearl-dragon,1
lai_heen,22.148754,113.551926,macau,macau,cantonese,2,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/lai-heen,1
fagn,63.43391999999999,10.39628,trondheim,norway,modern,4,https://guide.michelin.com/no/en/trondelag/trondheim/restaurant/fagn,1
credo,63.43391,10.39631,trondheim,norway,creative,4,https://guide.michelin.com/no/en/trondelag/trondheim/restaurant/credo,1
re_naa,58.972088,5.732876999999999,stavanger,norway,creative,4,https://guide.michelin.com/no/en/rogaland/stavanger/restaurant/re-naa,1
sabi_omakase,58.969936,5.7433133000000005,stavanger,norway,sushi,4,https://guide.michelin.com/no/en/rogaland/stavanger/restaurant/sabi-omakase,1
galt,59.91661,10.71369,oslo,norway,modern,3,https://guide.michelin.com/no/en/oslo-region/oslo/restaurant/galt,1
kontrast,59.92355,10.75106,oslo,norway,scandinavian,3,https://guide.michelin.com/no/en/oslo-region/oslo/restaurant/kontrast,1
statholdergaarden,59.90937,10.74305,oslo,norway,classic,4,https://guide.michelin.com/no/en/oslo-region/oslo/restaurant/statholdergaarden,1
del_posto,40.74327,-74.0077,new_york,new_york_city,italian,4,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/del-posto,1
le_grill_de_joel_robuchon,40.742897,-74.0077,new_york,new_york_city,french,4,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/le-grill-de-joel-robuchon,1
l_appart,40.711903,-74.01544,new_york,new_york_city,french,4,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/l-appart,1
okuda,40.743793,-74.00633,new_york,new_york_city,japanese,4,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/okuda,1
wallse,40.73538,-74.00814,new_york,new_york_city,austrian,4,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/wallse,1
jeju_noodle_bar,40.732952,-74.00744,new_york,new_york_city,korean,2,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/jeju-noodle-bar,1
sushi_nakazawa,40.731716,-74.00451,new_york,new_york_city,japanese,4,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/sushi-nakazawa,1
kosaka,40.738316,-74.00137,new_york,new_york_city,japanese,4,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/kosaka,1
batard,40.719616,-74.00589000000001,new_york,new_york_city,contemporary,4,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/batard,1
hirohisa,40.72452,-74.003006,new_york,new_york_city,japanese,3,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/hirohisa,1
blue_hill,40.7321,-73.9996,new_york,new_york_city,american,4,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/blue-hill,1
zz_s_clam_bar,40.727646,-74.00046,new_york,new_york_city,seafood,4,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/zz-s-clam-bar,1
babbo,40.73233,-73.99916,new_york,new_york_city,italian,4,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/babbo,1
carbone,40.727966,-74.00017,new_york,new_york_city,italian,4,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/carbone,1
le_coucou,40.719162,-74.00001,new_york,new_york_city,french,3,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/le-coucou,1
aldea,40.73885,-73.99365999999999,new_york,new_york_city,mediterranean,4,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/aldea,1
cote,40.73778,-73.99375,new_york,new_york_city,korean,3,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/cote,1
bouley_at_home,40.74114,-73.99242,new_york,new_york_city,contemporary,3,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/bouley-at-home,1
gotham_bar_and_grill,40.73417,-73.99379,new_york,new_york_city,american,4,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/gotham-bar-and-grill,1
nix,40.733166,-73.993515,new_york,new_york_city,vegetarian,3,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/nix,1
junoon,40.74325,-73.99077,new_york,new_york_city,indian,4,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/junoon,1
nomad,40.74497,-73.98883000000001,new_york,new_york_city,contemporary,4,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/nomad,1
the_musket_room,40.723915000000005,-73.99375,new_york,new_york_city,contemporary,3,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/the-musket-room,1
uncle_boons,40.721203,-73.99441,new_york,new_york_city,thai,2,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/uncle-boons,1
noda,40.74497,-73.988075,new_york,new_york_city,japanese,4,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/noda,1
gramercy_tavern,40.738490000000006,-73.98868,new_york,new_york_city,contemporary,4,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/gramercy-tavern,1
the_clocktower,40.7414,-73.987595,new_york,new_york_city,contemporary,3,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/the-clocktower,1
ai_fiori,40.75013,-73.98357,new_york,new_york_city,italian,4,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/ai-fiori,1
casa_mono,40.73595,-73.98706,new_york,new_york_city,spanish,3,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/casa-mono,1
jewel_bako,40.72713,-73.98928000000001,new_york,new_york_city,japanese,3,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/jewel-bako,1
the_river_cafe,40.703613,-73.99477399999999,new_york,new_york_city,contemporary,4,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/the-river-cafe,1
bar_uchu,40.72191,-73.99003,new_york,new_york_city,japanese,4,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/bar-uchu,1
cafe_china,40.749973,-73.98228,new_york,new_york_city,chinese,2,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/cafe-china,1
kanoyama,40.73071,-73.98655,new_york,new_york_city,japanese,3,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/kanoyama,1
contra,40.719917,-73.98921999999999,new_york,new_york_city,contemporary,4,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/contra,1
atomix,40.744408,-73.98292,new_york,new_york_city,korean,4,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/atomix,1
kyo_ya,40.7266,-73.98526,new_york,new_york_city,japanese,3,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/kyo-ya,1
kajitsu,40.72776,-73.98428,new_york,new_york_city,japanese,3,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/kajitsu,1
agern,40.75234,-73.9775,new_york,new_york_city,scandinavian,4,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/agern,1
caviar_russe,40.760685,-73.97355,new_york,new_york_city,contemporary,4,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/caviar-russe,1
tuome,40.724194,-73.9828,new_york,new_york_city,fusion,2,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/tuome,1
tempura_matsui,40.74839,-73.97474,new_york,new_york_city,japanese,4,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/tempura-matsui,1
sushi_yasuda,40.75108,-73.97364,new_york,new_york_city,japanese,4,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/sushi-yasuda,1
sushi_amane,40.75133,-73.971725,new_york,new_york_city,japanese,4,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/sushi-amane,1
cafe_boulud,40.77439,-73.96414,new_york,new_york_city,french,4,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/cafe-boulud,1
claro,40.677395,-73.98615,new_york,new_york_city,mexican,2,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/claro,1
satsuki,40.801243,-73.95187,new_york,new_york_city,japanese,4,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/satsuki,1
sushi_noz,40.77384,-73.958275,new_york,new_york_city,japanese,4,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/sushi-noz,1
sushi_inoue,40.810448,-73.943726,new_york,new_york_city,japanese,4,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/sushi-inoue,1
meadowsweet,40.710354,-73.96316999999999,new_york,new_york_city,mediterranean,3,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/meadowsweet,1
casa_enrique,40.743492,-73.95425,new_york,new_york_city,mexican,2,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/casa-enrique,1
peter_luger,40.70986,-73.96263,new_york,new_york_city,steakhouse,4,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/peter-luger,1
oxomoco,40.730057,-73.95538,new_york,new_york_city,mexican,3,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/oxomoco,1
the_finch,40.68704,-73.96297,new_york,new_york_city,american,3,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/the-finch,1
faro,40.707584,-73.923035,new_york,new_york_city,american,2,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/faro,1
senses,52.244583,21.005886,warszawa,poland,modern,5,https://guide.michelin.com/pl/en/masovia/warszawa/restaurant/senses,1
atelier_amaro,52.21708,21.03768,warszawa,poland,modern,4,https://guide.michelin.com/pl/en/masovia/warszawa/restaurant/atelier-amaro,1
aniar,53.27112,-9.057078,galway,ireland,creative,na,https://guide.michelin.com/ie/en/galway/gaillimh-galway/restaurant/aniar,1
loam,53.27384,-9.044447,galway,ireland,creative,na,https://guide.michelin.com/ie/en/galway/gaillimh-galway/restaurant/loam,1
wild_honey_inn,53.03151,-9.2911,lisdoonvarna,ireland,classic,na,https://guide.michelin.com/ie/en/clare/lios-duin-bhearna-lisdoonvarna/restaurant/wild-honey-inn,1
chestnut,51.562588,-9.460854,ballydehob,ireland,modern,na,https://guide.michelin.com/ie/en/cork/ballydehob/restaurant/chestnut,1
mews,51.48285,-9.37234,baltimore,ireland,modern,na,https://guide.michelin.com/ie/en/cork/ie-baltimore/restaurant/mews,1
ichigo_ichie,51.898167,-8.479933,cork,ireland,japanese,na,https://guide.michelin.com/ie/en/cork/corcaigh-cork/restaurant/ichigo-ichie,1
chapter_one,53.354374,-6.263786,city_centre,ireland,modern,na,https://guide.michelin.com/ie/en/dublin/city-centre/restaurant/chapter-one,1
greenhouse,53.340042,-6.258506,city_centre,ireland,modern,na,https://guide.michelin.com/ie/en/dublin/city-centre/restaurant/greenhouse,1
l_ecrivain,53.33626999999999,-6.24834,city_centre,ireland,modern,na,https://guide.michelin.com/ie/en/dublin/city-centre/restaurant/l-ecrivain,1
campagne,52.6559,-7.2464285,kilkenny,ireland,british,na,https://guide.michelin.com/ie/en/kilkenny/cill-chainnigh-kilkenny/restaurant/campagne,1
heron_grey,53.30143,-6.177574,blackrock,ireland,modern,na,https://guide.michelin.com/ie/en/dun-laoghaire-rathdown/blackrock/restaurant/heron-grey,1
lady_helen,52.526096,-7.188277,thomastown,ireland,modern,na,https://guide.michelin.com/ie/en/kilkenny/baile-mhic-andain-thomastown/restaurant/lady-helen,1
house,51.94777,-7.713539599999999,ardmore,ireland,modern,na,https://guide.michelin.com/ie/en/waterford/aird-mhor-ardmore/restaurant/house,1
olympe,-22.96109,-43.20658,rio_de_janeiro,rio_de_janeiro,french,5,https://guide.michelin.com/br/en/rio-de-janeiro-region/rio-de-janeiro/restaurant/olympe,1
lasai,-22.95401,-43.19557,rio_de_janeiro,rio_de_janeiro,modern,5,https://guide.michelin.com/br/en/rio-de-janeiro-region/rio-de-janeiro/restaurant/lasai,1
oteque,-22.95747,-43.194424,rio_de_janeiro,rio_de_janeiro,modern,5,https://guide.michelin.com/br/en/rio-de-janeiro-region/rio-de-janeiro/restaurant/oteque,1
mee,-22.96764,-43.17925,rio_de_janeiro,rio_de_janeiro,asian,5,https://guide.michelin.com/br/en/rio-de-janeiro-region/rio-de-janeiro/restaurant/mee,1
cipriani,-22.96755,-43.17901,rio_de_janeiro,rio_de_janeiro,italian,5,https://guide.michelin.com/br/en/rio-de-janeiro-region/rio-de-janeiro/restaurant/cipriani,1
jun_sakamoto,-23.56318,-46.67737,sao_paulo,sao_paulo,japanese,5,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/jun-sakamoto,1
mani,-23.56621,-46.67974,sao_paulo,sao_paulo,creative,5,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/mani,1
evvai,-23.567078,-46.679146,sao_paulo,sao_paulo,modern,5,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/evvai,1
picchi,-23.565063,-46.666767,sao_paulo,sao_paulo,italian,5,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/picchi,1
kosushi,-23.58522,-46.6809,sao_paulo,sao_paulo,japanese,3,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/kosushi,1
ryo_gastronomia,-23.58132,-46.6767,sao_paulo,sao_paulo,japanese,5,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/ryo-gastronomia,1
tangara_jean_georges,-23.634005,-46.72428,sao_paulo,sao_paulo,modern,5,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/tangara-jean-georges,1
kinoshita,-23.59159,-46.67146,sao_paulo,sao_paulo,japanese,5,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/kinoshita,1
kan_suke,-23.5684,-46.64936,sao_paulo,sao_paulo,japanese,5,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/kan-suke,1
huto,-23.60882,-46.6598,sao_paulo,sao_paulo,japanese,5,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/huto,1
stay,37.513004,127.10257,seoul,south_korea,french,3,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/stay,1
lee_jong_kuk_104,37.592903,126.997284,seoul,south_korea,korean,4,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/lee-jong-kuk-104,1
hansikgonggan,37.577705,126.98852,seoul,south_korea,korean,3,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/hansikgonggan,1
dining_in_space,37.57761,126.98845,seoul,south_korea,french,3,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/dining-in-space,1
exquisine,37.521046000000005,127.049736,seoul,south_korea,innovative,3,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/exquisine,1
dosa,37.52445,127.04441,seoul,south_korea,innovative,3,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/dosa511871,1
joo_ok,37.52252,127.04396,seoul,south_korea,korean,3,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/joo-ok,1
balwoo_gongyang,37.573890000000006,126.98318,seoul,south_korea,temple,2,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/balwoo-gongyang,1
muoki,37.518963,127.04217,seoul,south_korea,innovative,3,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/muoki,1
l_amitie,37.522675,127.032646,seoul,south_korea,french,3,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/l-amitie,1
yu_yuan,37.57045,126.97534,seoul,south_korea,chinese,3,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/yu-yuan,1
bicena,37.5384,127.00135,seoul,south_korea,korean,3,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/bicena,1
mosu,37.536415000000005,126.99934,seoul,south_korea,innovative,5,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/mosu,1
poom,37.54903,126.98341,seoul,south_korea,korean,3,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/poom,1
soigne,37.49816,127.002,seoul,south_korea,innovative,3,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/soigne,1
table_for_four,37.497690000000006,126.99442,seoul,south_korea,european,3,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/table-for-four,1
zero_complex,37.49417,126.9948,seoul,south_korea,innovative,3,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/zero-complex,1
jin_jin,37.55777,126.91324,seoul,south_korea,chinese,1,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/jin-jin,1
gotgan,37.52212,126.92022,seoul,south_korea,korean,4,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/gotgan,1
hill_street_tai_hwa_pork_noodle,1.3052,103.8624,singapore,singapore,street_food,1,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/hill-street-tai-hwa-pork-noodle,1
putien_kitchener_road_,1.30969,103.8573,singapore,singapore,fujian,1,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/putien-kitchener-road,1
chef_kang_s,1.304735,103.84955,singapore,singapore,cantonese,3,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/chef-kang-s,1
garibaldi,1.296564,103.855,singapore,singapore,italian,1,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/garibaldi,1
summer_pavilion,1.291284,103.8603,singapore,singapore,cantonese,2,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/summer-pavilion,1
shinji_bras_basah_road_,1.2959028,103.8539,singapore,singapore,sushi,2,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/shinji-bras-basah-road,1
the_song_of_india,1.310767,103.8353,singapore,singapore,indian,1,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/the-song-of-india,1
lei_garden,1.295228,103.8521,singapore,singapore,cantonese,1,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/lei-garden501509,1
whitegrass,1.295452,103.8516,singapore,singapore,australian,2,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/whitegrass,1
jaan,1.293184,103.8529,singapore,singapore,french,3,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/jaan,1
labyrinth,1.2899688,103.8562,singapore,singapore,innovative,2,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/labyrinth,1
cut,1.2853268,103.8607,singapore,singapore,steakhouse,3,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/cut,1
alma,1.309123,103.834,singapore,singapore,european,1,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/alma,1
beni,1.3023790000000002,103.8366,singapore,singapore,french,2,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/beni,1
crystal_jade_golden_palace,1.303244,103.8353,singapore,singapore,chinese,1,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/crystal-jade-golden-palace,1
imperial_treasure_fine_teochew_cuisine_orchard_,1.3032448,103.8349,singapore,singapore,chinese,1,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/imperial-treasure-fine-teochew-cuisine-orchard,1
saint_pierre,1.2857809999999998,103.8538,singapore,singapore,french,2,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/saint-pierre,1
sushi_ichi,1.305105,103.8324,singapore,singapore,sushi,3,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/sushi-ichi,1
sushi_kimura,1.3063718999999998,103.829475,singapore,singapore,sushi,4,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/sushi-kimura,1
iggy_s,1.305986,103.8294,singapore,singapore,european,3,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/iggy-s,1
braci,1.287212,103.84949,singapore,singapore,italian,2,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/braci,1
jiang_nan_chun,1.304937,103.8288,singapore,singapore,cantonese,3,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/jiang-nan-chun,1
bacchanalia,1.2874758,103.8474,singapore,singapore,innovative,2,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/bacchanalia,1
shinji_tanglin_road_,1.305821,103.8257,singapore,singapore,sushi,4,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/shinji-tanglin-road,1
corner_house,1.315121,103.8154,singapore,singapore,innovative,2,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/corner-house,1
summer_palace,1.3043848,103.825,singapore,singapore,cantonese,1,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/summer-palace501658,1
cheek_by_jowl,1.281301,103.84849,singapore,singapore,australian,1,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/cheek-by-jowl,1
nouri,1.28086,103.84713,singapore,singapore,innovative,1,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/nouri,1
liao_fan_hong_kong_soya_sauce_chicken_rice_noodle,1.2824799999999998,103.8439,singapore,singapore,street_food,1,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/liao-fan-hong-kong-soya-sauce-chicken-rice-noodle,1
burnt_ends,1.280501,103.8418,singapore,singapore,barbecue,2,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/burnt-ends,1
rhubarb,1.279368,103.843,singapore,singapore,french,1,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/rhubarb,1
meta,1.279372,103.8415,singapore,singapore,innovative,2,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/meta,1
ma_cuisine,1.27826,103.842,singapore,singapore,french,1,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/ma-cuisine,1
candlenut,1.2797709,103.8402,singapore,singapore,peranakan,1,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/candlenut,1
bhoga,57.70618,11.9624,goteborg,sweden,creative,3,https://guide.michelin.com/se/en/vastra-gotaland/goteborg/restaurant/bhoga,1
koka,57.698406000000006,11.965365,goteborg,sweden,modern,3,https://guide.michelin.com/se/en/vastra-gotaland/goteborg/restaurant/koka,1
twenty_eight,57.69809,11.97377,goteborg,sweden,modern,3,https://guide.michelin.com/se/en/vastra-gotaland/goteborg/restaurant/28,1
sk_mat_manniskor,57.69688000000001,11.98338,goteborg,sweden,modern,3,https://guide.michelin.com/se/en/vastra-gotaland/goteborg/restaurant/sk-mat-manniskor,1
thornstroms_kok,57.69436999999999,11.977609,goteborg,sweden,classic,3,https://guide.michelin.com/se/en/vastra-gotaland/goteborg/restaurant/thornstroms-kok,1
upper_house,57.69745,11.99021,goteborg,sweden,creative,4,https://guide.michelin.com/se/en/vastra-gotaland/goteborg/restaurant/upper-house,1
agrikultur,59.34777,18.05863,stockholm,sweden,modern,4,https://guide.michelin.com/se/en/stockholm-region/stockholm/restaurant/agrikultur,1
sushi_sho,59.341286,18.049892,stockholm,sweden,japanese,3,https://guide.michelin.com/se/en/stockholm-region/stockholm/restaurant/sushi-sho,1
volt,59.33866999999999,18.079683,stockholm,sweden,creative,3,https://guide.michelin.com/se/en/stockholm-region/stockholm/restaurant/volt,1
ekstedt,59.33674,18.07521,stockholm,sweden,meats,3,https://guide.michelin.com/se/en/stockholm-region/stockholm/restaurant/ekstedt,1
operakallaren,59.329876,18.071363,stockholm,sweden,classic,4,https://guide.michelin.com/se/en/stockholm-region/stockholm/restaurant/operakallaren,1
mathias_dahlgren_matbaren,59.32935,18.07543,stockholm,sweden,modern,2,https://guide.michelin.com/se/en/stockholm-region/stockholm/restaurant/mathias-dahlgren-matbaren,1
aloe,59.2842,17.985748,stockholm,sweden,creative,4,https://guide.michelin.com/se/en/stockholm-region/stockholm/restaurant/aloe,1
pm_vanner,56.87892,14.803870000000002,vaxjo,sweden,creative,3,https://guide.michelin.com/se/en/kronoberg/vaxjo/restaurant/pm-vanner,1
bloom_in_the_park,55.59064,12.99794,malmo,sweden,creative,2,https://guide.michelin.com/se/en/skane/malmo/restaurant/bloom-in-the-park,1
sav,55.53376,13.00537,malmo,sweden,creative,3,https://guide.michelin.com/se/en/skane/malmo/restaurant/sav,1
golden_formosa,25.118216,121.53623,taipei,taipei,taiwanese,2,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/golden-formosa,1
danny_s_steakhouse,25.082657,121.552765,taipei,taipei,steakhouse,2,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/danny-s-steakhouse,1
l_atelier_de_joel_robuchon,25.039188,121.56771,taipei,taipei,french,3,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/l-atelier-de-joel-robuchon550759,1
kitcho,25.04429,121.55076,taipei,taipei,sushi,4,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/kitcho,1
tien_hsiang_lo,25.062696,121.529976,taipei,taipei,hang_zhou,2,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/tien-hsiang-lo,1
ya_ge,25.06625,121.52533,taipei,taipei,cantonese,2,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/ya-ge,1
da_wan,25.043018,121.55019,taipei,taipei,barbecue,3,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/da-wan,1
sushi_nomura,25.03618,121.55465,taipei,taipei,sushi,3,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/sushi-nomura,1
logy,25.03561,121.55323,taipei,taipei,asian,4,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/logy,1
ming_fu,25.06171,121.52399,taipei,taipei,taiwanese,3,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/ming-fu,1
ken_an_ho,25.034622,121.55281,taipei,taipei,japanese,4,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/ken-an-ho,1
sushi_ryu,25.055832,121.52724,taipei,taipei,sushi,4,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/sushi-ryu,1
mume,25.036266,121.54809,taipei,taipei,european,3,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/mume,1
impromptu_by_paul_lee,25.05429,121.524254,taipei,taipei,innovative,3,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/impromptu-by-paul-lee,1
longtail,25.023922,121.54841,taipei,taipei,innovative,2,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/longtail,1
mountain_and_sea_house,25.038046,121.531395,taipei,taipei,taiwanese,2,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/mountain-and-sea-house,1
da_san_yuan,25.042248,121.512215,taipei,taipei,cantonese,1,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/da-san-yuan,1
tainan_tan_tsu_mien_seafood,25.03799,121.4984,taipei,taipei,seafood,2,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/tainan-tan-tsu-mien-seafood,1
suan_thip,13.926962,100.502144,bangkok,thailand,thai,1,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/suan-thip,1
